posting_date,Item No_,Size,Color,Opening Inventory,Closing Inventory,Quantity,Sales,NetQuantity
2017-08-12,1074011,L,4.0,183.0,177.0,-6.0,5.0,-1.0
2017-08-12,1074190,M,32.0,145.0,142.0,-3.0,2.0,-1.0
2017-08-12,1074190,XL,32.0,71.0,68.0,-3.0,1.0,-2.0
2017-08-12,1074430,M,10.0,251.0,249.0,-2.0,1.0,-1.0
2017-08-13,1070077,M,52.0,-292.0,-292.0,0.0,1.0,1.0
2017-08-13,1070215,S,10.0,40.0,38.0,-2.0,1.0,-1.0
2017-08-13,1070493,XL,99.0,-181.0,-182.0,-1.0,2.0,1.0
2017-08-13,1070583,XXL,30.0,-581.0,-582.0,-1.0,2.0,1.0
2017-08-13,1071246,M,51.0,-455.0,-457.0,-2.0,1.0,-1.0
2017-08-13,1071977,S,32.0,-46.0,-48.0,-2.0,1.0,-1.0
2017-08-13,1072084,S,14.0,-161.0,-163.0,-2.0,1.0,-1.0
2017-08-13,1072513,M,21.0,-444.0,-446.0,-2.0,1.0,-1.0
2017-08-13,1072746,XL,2.0,-247.0,-249.0,-2.0,1.0,-1.0
2017-08-13,1072906,S,10.0,-363.0,-367.0,-4.0,3.0,-1.0
2017-08-13,1072988,M,10.0,149.0,146.0,-3.0,4.0,1.0
2017-08-13,1073305,S,15.0,44.0,44.0,0.0,1.0,1.0
2017-08-13,1073367,S,10.0,92.0,90.0,-2.0,1.0,-1.0
2017-08-13,1073400,S,10.0,97.0,96.0,-1.0,0.0,-1.0
2017-08-13,1073470,XL,34.0,117.0,116.0,-1.0,0.0,-1.0
2017-08-13,1074006,XL,10.0,243.0,241.0,-2.0,1.0,-1.0
2017-08-13,1074138,M,34.0,149.0,147.0,-2.0,1.0,-1.0
2017-08-13,1074849,S,10.0,76.0,74.0,-2.0,1.0,-1.0
2017-08-14,1067455,M,52.0,95.0,94.0,-1.0,2.0,1.0
2017-08-14,1070164,L,33.0,27.0,25.0,-2.0,0.0,-2.0
2017-08-14,1070211,XL,10.0,9.0,6.0,-3.0,2.0,-1.0
2017-08-14,1070442,XL,14.0,-128.0,-130.0,-2.0,1.0,-1.0
2017-08-14,1070504,XXL,34.0,-172.0,-171.0,1.0,0.0,1.0
2017-08-14,1070511,XL,76.0,-214.0,-216.0,-2.0,1.0,-1.0
2017-08-14,1070536,L,99.0,-233.0,-233.0,0.0,1.0,1.0
2017-08-14,1070536,M,99.0,-419.0,-422.0,-3.0,2.0,-1.0
2017-08-14,1070537,L,83.0,-434.0,-434.0,0.0,1.0,1.0
2017-08-14,1070543,S,14.0,-278.0,-280.0,-2.0,1.0,-1.0
2017-08-14,1070558,M,83.0,56.0,55.0,-1.0,0.0,-1.0
2017-08-14,1070572,M,51.0,-300.0,-302.0,-2.0,1.0,-1.0
2017-08-14,1070592,M,51.0,-234.0,-237.0,-3.0,2.0,-1.0
2017-08-14,1070699,XL,17.0,-222.0,-223.0,-1.0,0.0,-1.0
2017-08-14,1070775,S,13.0,-247.0,-250.0,-3.0,1.0,-2.0
2017-08-14,1070855,L,10.0,-318.0,-322.0,-4.0,3.0,-1.0
2017-08-14,1070884,M,2.0,-266.0,-269.0,-3.0,2.0,-1.0
2017-08-14,1070892,S,1.0,-549.0,-551.0,-2.0,1.0,-1.0
2017-08-14,1071003,XS,2.0,-483.0,-496.0,-13.0,1.0,-12.0
2017-08-14,1071118,L,13.0,-87.0,-85.0,2.0,-1.0,1.0
2017-08-14,1071251,S,51.0,-789.0,-791.0,-2.0,1.0,-1.0
2017-08-14,1071277,XS,14.0,-106.0,-109.0,-3.0,2.0,-1.0
2017-08-14,1071304,XS,10.0,-480.0,-480.0,0.0,1.0,1.0
2017-08-14,1071343,M,10.0,-581.0,-584.0,-3.0,2.0,-1.0
2017-08-14,1071343,S,10.0,-475.0,-475.0,0.0,1.0,1.0
2017-08-14,1071346,M,90.0,-382.0,-385.0,-3.0,2.0,-1.0
2017-08-14,1071348,L,50.0,-884.0,-889.0,-5.0,4.0,-1.0
2017-08-14,1071348,M,50.0,-596.0,-600.0,-4.0,3.0,-1.0
2017-08-14,1071395,L,10.0,-496.0,-495.0,1.0,0.0,1.0
2017-08-14,1071557,S,54.0,-110.0,-112.0,-2.0,1.0,-1.0
2017-08-14,1071793,L,52.0,-297.0,-299.0,-2.0,1.0,-1.0
2017-08-14,1071793,M,52.0,-208.0,-208.0,0.0,1.0,1.0
2017-08-14,1071822,M,2.0,-840.0,-842.0,-2.0,1.0,-1.0
2017-08-14,1071890,M,41.0,-387.0,-388.0,-1.0,0.0,-1.0
2017-08-14,1071890,XXL,41.0,-122.0,-122.0,0.0,1.0,1.0
2017-08-14,1072028,XS,31.0,-496.0,-494.0,2.0,-1.0,1.0
2017-08-14,1072043,M,18.0,-439.0,-441.0,-2.0,1.0,-1.0
2017-08-14,1072052,M,39.0,-552.0,-554.0,-2.0,1.0,-1.0
2017-08-14,1072083,M,99.0,-255.0,-255.0,0.0,2.0,2.0
2017-08-14,1072151,XS,18.0,-180.0,-183.0,-3.0,1.0,-2.0
2017-08-14,1072189,XXL,34.0,-218.0,-218.0,0.0,1.0,1.0
2017-08-14,1072202,L,34.0,-209.0,-209.0,0.0,1.0,1.0
2017-08-14,1072222,M,2.0,-155.0,-160.0,-5.0,6.0,1.0
2017-08-14,1072499,M,34.0,-720.0,-724.0,-4.0,3.0,-1.0
2017-08-14,1072514,XS,10.0,-172.0,-174.0,-2.0,1.0,-1.0
2017-08-14,1072524,L,34.0,-290.0,-298.0,-8.0,1.0,-7.0
2017-08-14,1072537,XXL,2.0,-118.0,-119.0,-1.0,2.0,1.0
2017-08-14,1072642,S,33.0,-166.0,-165.0,1.0,0.0,1.0
2017-08-14,1072643,M,18.0,-225.0,-227.0,-2.0,1.0,-1.0
2017-08-14,1072661,XS,14.0,-178.0,-180.0,-2.0,1.0,-1.0
2017-08-14,1072736,S,52.0,-196.0,-198.0,-2.0,1.0,-1.0
2017-08-14,1072806,M,41.0,-283.0,-286.0,-3.0,2.0,-1.0
2017-08-14,1072908,XL,10.0,-260.0,-262.0,-2.0,1.0,-1.0
2017-08-14,1072912,XS,10.0,-155.0,-155.0,0.0,1.0,1.0
2017-08-14,1072988,L,10.0,146.0,147.0,1.0,-2.0,-1.0
2017-08-14,1072988,M,10.0,146.0,143.0,-3.0,4.0,1.0
2017-08-14,1073264,L,83.0,149.0,145.0,-4.0,5.0,1.0
2017-08-14,1073264,XL,83.0,44.0,43.0,-1.0,0.0,-1.0
2017-08-14,1073355,L,51.0,473.0,462.0,-11.0,10.0,-1.0
2017-08-14,1073357,L,13.0,142.0,137.0,-5.0,4.0,-1.0
2017-08-14,1073357,M,13.0,284.0,278.0,-6.0,7.0,1.0
2017-08-14,1073357,S,13.0,217.0,214.0,-3.0,2.0,-1.0
2017-08-14,1073359,L,52.0,13.0,13.0,0.0,1.0,1.0
2017-08-14,1073366,XS,10.0,273.0,271.0,-2.0,1.0,-1.0
2017-08-14,1073367,M,10.0,146.0,142.0,-4.0,3.0,-1.0
2017-08-14,1073400,L,10.0,109.0,109.0,0.0,-1.0,-1.0
2017-08-14,1073471,XXL,19.0,87.0,85.0,-2.0,1.0,-1.0
2017-08-14,1073502,M,34.0,88.0,86.0,-2.0,1.0,-1.0
2017-08-14,1073535,M,52.0,150.0,148.0,-2.0,1.0,-1.0
2017-08-14,1073589,L,99.0,182.0,181.0,-1.0,2.0,1.0
2017-08-14,1073675,L,14.0,28.0,25.0,-3.0,2.0,-1.0
2017-08-14,1073924,M,2.0,191.0,192.0,1.0,0.0,1.0
2017-08-14,1073924,S,2.0,160.0,161.0,1.0,0.0,1.0
2017-08-14,1074009,S,31.0,168.0,166.0,-2.0,1.0,-1.0
2017-08-14,1074170,L,34.0,14.0,14.0,0.0,1.0,1.0
2017-08-14,1074172,XXL,10.0,23.0,23.0,0.0,1.0,1.0
2017-08-14,1074173,S,31.0,26.0,24.0,-2.0,1.0,-1.0
2017-08-14,1074189,L,32.0,384.0,382.0,-2.0,1.0,-1.0
2017-08-14,1074190,L,32.0,126.0,125.0,-1.0,0.0,-1.0
2017-08-14,1074192,XS,2.0,42.0,39.0,-3.0,2.0,-1.0
2017-08-14,1074195,M,41.0,102.0,101.0,-1.0,2.0,1.0
2017-08-14,1074199,M,31.0,94.0,92.0,-2.0,1.0,-1.0
2017-08-14,1074289,L,2.0,94.0,93.0,-1.0,2.0,1.0
2017-08-14,1074314,M,41.0,160.0,154.0,-6.0,5.0,-1.0
2017-08-14,1074316,XL,75.0,46.0,46.0,0.0,1.0,1.0
2017-08-14,1074657,M,10.0,318.0,315.0,-3.0,2.0,-1.0
2017-08-14,1074658,M,2.0,205.0,203.0,-2.0,1.0,-1.0
2017-08-14,1074661,L,79.0,444.0,438.0,-6.0,3.0,-3.0
2017-08-14,1074661,S,79.0,327.0,322.0,-5.0,2.0,-3.0
2017-08-14,1074661,XL,79.0,233.0,228.0,-5.0,2.0,-3.0
2017-08-14,1074661,XS,79.0,190.0,186.0,-4.0,1.0,-3.0
2017-08-14,1074663,L,75.0,439.0,433.0,-6.0,3.0,-3.0
2017-08-14,1074663,M,75.0,589.0,584.0,-5.0,2.0,-3.0
2017-08-14,1074663,XL,75.0,233.0,229.0,-4.0,1.0,-3.0
2017-08-14,1074829,L,10.0,217.0,218.0,1.0,0.0,1.0
2017-08-15,1070055,XS,1.0,51.0,49.0,-2.0,1.0,-1.0
2017-08-15,1070068,M,1.0,-770.0,-775.0,-5.0,4.0,-1.0
2017-08-15,1070069,XS,1.0,-587.0,-588.0,-1.0,0.0,-1.0
2017-08-15,1070088,L,10.0,-159.0,-160.0,-1.0,0.0,-1.0
2017-08-15,1070354,M,1.0,-629.0,-623.0,6.0,2.0,8.0
2017-08-15,1070354,S,1.0,-629.0,-620.0,9.0,1.0,10.0
2017-08-15,1070584,L,75.0,-1177.0,-1178.0,-1.0,2.0,1.0
2017-08-15,1070728,S,30.0,-220.0,-220.0,0.0,1.0,1.0
2017-08-15,1070773,L,10.0,-333.0,-335.0,-2.0,3.0,1.0
2017-08-15,1070869,M,4.0,-439.0,-439.0,0.0,1.0,1.0
2017-08-15,1070884,M,2.0,-269.0,-269.0,0.0,1.0,1.0
2017-08-15,1070890,S,15.0,-385.0,-387.0,-2.0,1.0,-1.0
2017-08-15,1071017,XXL,34.0,-55.0,-54.0,1.0,0.0,1.0
2017-08-15,1071818,M,10.0,-207.0,-207.0,0.0,1.0,1.0
2017-08-15,1072050,S,14.0,-527.0,-530.0,-3.0,2.0,-1.0
2017-08-15,1072050,XXL,14.0,-59.0,-59.0,0.0,-1.0,-1.0
2017-08-15,1072073,L,50.0,-441.0,-441.0,0.0,-1.0,-1.0
2017-08-15,1072073,M,50.0,-451.0,-451.0,0.0,-1.0,-1.0
2017-08-15,1072217,XL,10.0,-216.0,-219.0,-3.0,2.0,-1.0
2017-08-15,1072416,XXL,10.0,-173.0,-176.0,-3.0,2.0,-1.0
2017-08-15,1072423,XS,34.0,-106.0,-108.0,-2.0,1.0,-1.0
2017-08-15,1072424,XS,10.0,-356.0,-357.0,-1.0,0.0,-1.0
2017-08-15,1072499,XXL,34.0,-297.0,-302.0,-5.0,2.0,-3.0
2017-08-15,1072509,XS,10.0,-215.0,-216.0,-1.0,0.0,-1.0
2017-08-15,1072805,M,21.0,-487.0,-490.0,-3.0,1.0,-2.0
2017-08-15,1072818,S,18.0,-849.0,-848.0,1.0,-2.0,-1.0
2017-08-15,1072819,XS,52.0,-149.0,-149.0,0.0,-1.0,-1.0
2017-08-15,1072907,XL,2.0,-177.0,-179.0,-2.0,3.0,1.0
2017-08-15,1072952,M,90.0,14.0,11.0,-3.0,4.0,1.0
2017-08-15,1072953,M,90.0,83.0,81.0,-2.0,1.0,-1.0
2017-08-15,1072988,L,10.0,147.0,143.0,-4.0,3.0,-1.0
2017-08-15,1073235,M,10.0,25.0,22.0,-3.0,2.0,-1.0
2017-08-15,1073263,S,41.0,147.0,143.0,-4.0,3.0,-1.0
2017-08-15,1073264,S,83.0,163.0,156.0,-7.0,6.0,-1.0
2017-08-15,1073350,S,34.0,162.0,158.0,-4.0,3.0,-1.0
2017-08-15,1073366,S,10.0,402.0,390.0,-12.0,10.0,-2.0
2017-08-15,1073596,L,16.0,231.0,228.0,-3.0,2.0,-1.0
2017-08-15,1073677,S,51.0,83.0,83.0,0.0,1.0,1.0
2017-08-15,1073950,L,99.0,226.0,219.0,-7.0,6.0,-1.0
2017-08-15,1073991,M,30.0,225.0,224.0,-1.0,2.0,1.0
2017-08-15,1074008,XS,32.0,557.0,548.0,-9.0,7.0,-2.0
2017-08-15,1074010,L,10.0,172.0,171.0,-1.0,0.0,-1.0
2017-08-15,1074011,S,4.0,156.0,153.0,-3.0,2.0,-1.0
2017-08-15,1074177,XXL,14.0,191.0,191.0,0.0,1.0,1.0
2017-08-15,1074328,S,10.0,637.0,623.0,-14.0,16.0,2.0
2017-08-15,1074663,M,75.0,584.0,579.0,-5.0,4.0,-1.0
2017-08-15,1074663,XS,75.0,205.0,203.0,-2.0,1.0,-1.0
2017-08-16,1070068,L,1.0,-467.0,-468.0,-1.0,0.0,-1.0
2017-08-16,1070068,M,1.0,-775.0,-780.0,-5.0,2.0,-3.0
2017-08-16,1070068,S,1.0,-827.0,-832.0,-5.0,-1.0,-6.0
2017-08-16,1070068,XS,1.0,-577.0,-582.0,-5.0,2.0,-3.0
2017-08-16,1070536,L,99.0,-235.0,-237.0,-2.0,1.0,-1.0
2017-08-16,1070699,XL,17.0,-224.0,-226.0,-2.0,1.0,-1.0
2017-08-16,1070883,XL,10.0,-220.0,-221.0,-1.0,0.0,-1.0
2017-08-16,1071277,L,14.0,-159.0,-161.0,-2.0,1.0,-1.0
2017-08-16,1071348,M,50.0,-601.0,-601.0,0.0,1.0,1.0
2017-08-16,1072206,L,54.0,-204.0,-206.0,-2.0,1.0,-1.0
2017-08-16,1072222,L,2.0,-150.0,-155.0,-5.0,4.0,-1.0
2017-08-16,1072661,XL,14.0,-203.0,-203.0,0.0,-1.0,-1.0
2017-08-16,1072804,M,54.0,-1110.0,-1109.0,1.0,1.0,2.0
2017-08-16,1072805,XXL,21.0,-107.0,-110.0,-3.0,2.0,-1.0
2017-08-16,1072806,XXL,41.0,-76.0,-77.0,-1.0,0.0,-1.0
2017-08-16,1072859,XL,18.0,-182.0,-185.0,-3.0,2.0,-1.0
2017-08-16,1072988,XL,10.0,138.0,138.0,0.0,-1.0,-1.0
2017-08-16,1073261,XL,30.0,11.0,11.0,0.0,-1.0,-1.0
2017-08-16,1073296,L,10.0,34.0,34.0,0.0,-1.0,-1.0
2017-08-16,1073350,M,34.0,322.0,319.0,-3.0,2.0,-1.0
2017-08-16,1073350,XL,34.0,127.0,124.0,-3.0,2.0,-1.0
2017-08-16,1073366,L,10.0,300.0,298.0,-2.0,1.0,-1.0
2017-08-16,1073366,M,10.0,315.0,317.0,2.0,-3.0,-1.0
2017-08-16,1073367,M,10.0,140.0,138.0,-2.0,1.0,-1.0
2017-08-16,1073471,M,19.0,155.0,154.0,-1.0,0.0,-1.0
2017-08-16,1073471,XXL,19.0,84.0,82.0,-2.0,1.0,-1.0
2017-08-16,1073595,L,31.0,331.0,329.0,-2.0,1.0,-1.0
2017-08-16,1073595,M,31.0,585.0,585.0,0.0,-1.0,-1.0
2017-08-16,1073596,L,16.0,228.0,226.0,-2.0,1.0,-1.0
2017-08-16,1073596,M,16.0,341.0,339.0,-2.0,1.0,-1.0
2017-08-16,1073614,M,10.0,60.0,58.0,-2.0,1.0,-1.0
2017-08-16,1073944,L,1.0,49.0,45.0,-4.0,3.0,-1.0
2017-08-16,1073949,L,99.0,310.0,306.0,-4.0,3.0,-1.0
2017-08-16,1073950,L,99.0,219.0,218.0,-1.0,0.0,-1.0
2017-08-16,1073950,XL,99.0,69.0,65.0,-4.0,3.0,-1.0
2017-08-16,1073950,XS,99.0,380.0,378.0,-2.0,1.0,-1.0
2017-08-16,1074063,S,10.0,496.0,491.0,-5.0,4.0,-1.0
2017-08-16,1074063,XS,10.0,343.0,344.0,1.0,1.0,2.0
2017-08-16,1074078,S,31.0,248.0,244.0,-4.0,3.0,-1.0
2017-08-16,1074137,M,34.0,66.0,67.0,1.0,0.0,1.0
2017-08-16,1074173,M,31.0,36.0,33.0,-3.0,1.0,-2.0
2017-08-16,1074192,S,2.0,49.0,43.0,-6.0,3.0,-3.0
2017-08-16,1074199,L,31.0,101.0,102.0,1.0,-2.0,-1.0
2017-08-16,1074289,S,2.0,100.0,100.0,0.0,1.0,1.0
2017-08-16,1074314,S,41.0,48.0,46.0,-2.0,1.0,-1.0
2017-08-16,1074495,L,77.0,367.0,361.0,-6.0,5.0,-1.0
2017-08-16,1074616,M,77.0,314.0,307.0,-7.0,6.0,-1.0
2017-08-16,1075268,XL,14.0,194.0,187.0,-7.0,6.0,-1.0
2017-08-16,1075460,M,10.0,299.0,287.0,-12.0,11.0,-1.0
2017-08-17,1070511,S,76.0,-922.0,-922.0,0.0,1.0,1.0
2017-08-17,1070556,M,14.0,97.0,95.0,-2.0,1.0,-1.0
2017-08-17,1070556,XL,14.0,51.0,50.0,-1.0,0.0,-1.0
2017-08-17,1071019,L,34.0,-465.0,-466.0,-1.0,0.0,-1.0
2017-08-17,1071260,L,98.0,-415.0,-417.0,-2.0,1.0,-1.0
2017-08-17,1071278,XS,14.0,-486.0,-490.0,-4.0,3.0,-1.0
2017-08-17,1071313,L,10.0,-193.0,-196.0,-3.0,1.0,-2.0
2017-08-17,1071343,M,10.0,-589.0,-590.0,-1.0,0.0,-1.0
2017-08-17,1071577,L,16.0,-203.0,-203.0,0.0,-1.0,-1.0
2017-08-17,1071814,L,83.0,-435.0,-435.0,0.0,1.0,1.0
2017-08-17,1071862,L,2.0,-132.0,-135.0,-3.0,2.0,-1.0
2017-08-17,1072024,L,31.0,-576.0,-579.0,-3.0,2.0,-1.0
2017-08-17,1072024,M,31.0,-846.0,-849.0,-3.0,2.0,-1.0
2017-08-17,1072199,S,10.0,-383.0,-386.0,-3.0,2.0,-1.0
2017-08-17,1072424,M,10.0,-504.0,-509.0,-5.0,4.0,-1.0
2017-08-17,1072424,S,10.0,-494.0,-495.0,-1.0,0.0,-1.0
2017-08-17,1072426,L,14.0,-299.0,-300.0,-1.0,0.0,-1.0
2017-08-17,1072504,L,41.0,-144.0,-144.0,0.0,1.0,1.0
2017-08-17,1072510,S,34.0,-311.0,-311.0,0.0,-1.0,-1.0
2017-08-17,1072651,M,50.0,-193.0,-194.0,-1.0,0.0,-1.0
2017-08-17,1072837,L,10.0,-243.0,-247.0,-4.0,3.0,-1.0
2017-08-17,1072905,L,83.0,-98.0,-101.0,-3.0,2.0,-1.0
2017-08-17,1072988,L,10.0,142.0,137.0,-5.0,3.0,-2.0
2017-08-17,1073264,M,83.0,244.0,237.0,-7.0,6.0,-1.0
2017-08-17,1073350,XL,34.0,124.0,126.0,2.0,-1.0,1.0
2017-08-17,1073367,S,10.0,90.0,88.0,-2.0,1.0,-1.0
2017-08-17,1073367,XL,10.0,70.0,68.0,-2.0,1.0,-1.0
2017-08-17,1073407,L,2.0,158.0,156.0,-2.0,1.0,-1.0
2017-08-17,1073526,M,10.0,61.0,59.0,-2.0,1.0,-1.0
2017-08-17,1073595,L,31.0,329.0,327.0,-2.0,1.0,-1.0
2017-08-17,1073617,M,10.0,57.0,55.0,-2.0,1.0,-1.0
2017-08-17,1073949,S,99.0,595.0,592.0,-3.0,2.0,-1.0
2017-08-17,1074011,S,4.0,153.0,150.0,-3.0,2.0,-1.0
2017-08-17,1074011,XS,4.0,177.0,175.0,-2.0,1.0,-1.0
2017-08-17,1074069,M,18.0,219.0,217.0,-2.0,1.0,-1.0
2017-08-17,1074177,M,14.0,392.0,386.0,-6.0,5.0,-1.0
2017-08-17,1074430,M,10.0,248.0,245.0,-3.0,2.0,-1.0
2017-08-17,1074430,S,10.0,155.0,152.0,-3.0,1.0,-2.0
2017-08-17,1074491,XL,14.0,76.0,66.0,-10.0,1.0,-9.0
2017-08-17,1074495,L,77.0,361.0,352.0,-9.0,7.0,-2.0
2017-08-17,1074495,M,77.0,447.0,442.0,-5.0,4.0,-1.0
2017-08-17,1074616,XL,77.0,132.0,130.0,-2.0,1.0,-1.0
2017-08-17,1074617,M,31.0,215.0,210.0,-5.0,4.0,-1.0
2017-08-17,1074829,L,10.0,217.0,215.0,-2.0,1.0,-1.0
2017-08-17,1075764,M,17.0,159.0,158.0,-1.0,0.0,-1.0
2017-08-18,1070598,M,30.0,-280.0,-285.0,-5.0,4.0,-1.0
2017-08-18,1070666,S,33.0,-177.0,-178.0,-1.0,2.0,1.0
2017-08-18,1070728,XL,30.0,-752.0,-755.0,-3.0,4.0,1.0
2017-08-18,1071019,S,34.0,-336.0,-323.0,13.0,1.0,14.0
2017-08-18,1071277,L,14.0,-162.0,-164.0,-2.0,1.0,-1.0
2017-08-18,1071278,XS,14.0,-490.0,-492.0,-2.0,1.0,-1.0
2017-08-18,1071305,L,4.0,-510.0,-511.0,-1.0,0.0,-1.0
2017-08-18,1071348,L,50.0,-894.0,-898.0,-4.0,3.0,-1.0
2017-08-18,1071350,XXL,52.0,-429.0,-430.0,-1.0,0.0,-1.0
2017-08-18,1072028,XS,31.0,-499.0,-502.0,-3.0,2.0,-1.0
2017-08-18,1072137,XXL,34.0,-180.0,-183.0,-3.0,2.0,-1.0
2017-08-18,1072228,XL,2.0,-89.0,-89.0,0.0,1.0,1.0
2017-08-18,1072499,M,34.0,-735.0,-734.0,1.0,3.0,4.0
2017-08-18,1072502,XXL,52.0,-168.0,-172.0,-4.0,3.0,-1.0
2017-08-18,1072517,S,50.0,-221.0,-223.0,-2.0,1.0,-1.0
2017-08-18,1072743,S,2.0,-199.0,-203.0,-4.0,3.0,-1.0
2017-08-18,1072804,S,54.0,-1092.0,-1092.0,0.0,1.0,1.0
2017-08-18,1072907,XS,2.0,-194.0,-199.0,-5.0,6.0,1.0
2017-08-18,1073367,M,10.0,139.0,135.0,-4.0,2.0,-2.0
2017-08-18,1073470,M,34.0,132.0,132.0,0.0,-1.0,-1.0
2017-08-18,1073538,XL,14.0,310.0,306.0,-4.0,3.0,-1.0
2017-08-18,1073606,L,34.0,34.0,35.0,1.0,0.0,1.0
2017-08-18,1073606,M,34.0,46.0,47.0,1.0,1.0,2.0
2017-08-18,1073627,M,34.0,199.0,112.0,-87.0,4.0,-83.0
2017-08-18,1073739,L,52.0,51.0,51.0,0.0,2.0,2.0
2017-08-18,1073739,S,52.0,72.0,72.0,0.0,1.0,1.0
2017-08-18,1073739,XL,52.0,16.0,16.0,0.0,2.0,2.0
2017-08-18,1073944,XL,1.0,34.0,30.0,-4.0,2.0,-2.0
2017-08-18,1074195,S,41.0,54.0,54.0,0.0,2.0,2.0
2017-08-18,1074306,S,97.0,786.0,718.0,-68.0,71.0,3.0
2017-08-18,1074315,L,31.0,28.0,27.0,-1.0,0.0,-1.0
2017-08-18,1074369,XL,75.0,41.0,41.0,0.0,1.0,1.0
2017-08-18,1074430,M,10.0,245.0,242.0,-3.0,2.0,-1.0
2017-08-18,1074616,M,77.0,304.0,294.0,-10.0,9.0,-1.0
2017-08-18,1074658,S,2.0,131.0,129.0,-2.0,1.0,-1.0
2017-08-18,1074701,L,16.0,135.0,131.0,-4.0,3.0,-1.0
2017-08-18,1075016,L,34.0,85.0,77.0,-8.0,7.0,-1.0
2017-08-18,1075268,L,14.0,220.0,204.0,-16.0,15.0,-1.0
2017-08-19,1065992,M,16.0,205.0,201.0,-4.0,5.0,1.0
2017-08-19,1070295,M,10.0,-522.0,-523.0,-1.0,2.0,1.0
2017-08-19,1070442,XS,14.0,-131.0,-133.0,-2.0,1.0,-1.0
2017-08-19,1070594,XL,50.0,-50.0,-50.0,0.0,-1.0,-1.0
2017-08-19,1070596,L,52.0,-359.0,-362.0,-3.0,2.0,-1.0
2017-08-19,1070597,L,54.0,-384.0,-386.0,-2.0,1.0,-1.0
2017-08-19,1071025,L,59.0,-418.0,-418.0,0.0,-1.0,-1.0
2017-08-19,1071278,S,14.0,-600.0,-601.0,-1.0,0.0,-1.0
2017-08-19,1071343,XS,10.0,-296.0,-300.0,-4.0,3.0,-1.0
2017-08-19,1072024,S,31.0,-862.0,-859.0,3.0,4.0,7.0
2017-08-19,1072654,M,2.0,-451.0,-452.0,-1.0,0.0,-1.0
2017-08-19,1072805,M,21.0,-496.0,-498.0,-2.0,3.0,1.0
2017-08-19,1072835,S,2.0,-199.0,-200.0,-1.0,0.0,-1.0
2017-08-19,1073166,M,34.0,10.0,9.0,-1.0,0.0,-1.0
2017-08-19,1073367,XS,10.0,134.0,133.0,-1.0,0.0,-1.0
2017-08-19,1073436,XL,10.0,365.0,362.0,-3.0,2.0,-1.0
2017-08-19,1073439,XL,52.0,436.0,433.0,-3.0,2.0,-1.0
2017-08-19,1073470,L,34.0,106.0,102.0,-4.0,3.0,-1.0
2017-08-19,1073470,M,34.0,132.0,126.0,-6.0,5.0,-1.0
2017-08-19,1073470,S,34.0,127.0,123.0,-4.0,3.0,-1.0
2017-08-19,1073471,S,19.0,104.0,102.0,-2.0,1.0,-1.0
2017-08-19,1073537,XXL,13.0,251.0,246.0,-5.0,4.0,-1.0
2017-08-19,1073947,L,32.0,325.0,321.0,-4.0,3.0,-1.0
2017-08-19,1074011,XL,4.0,149.0,144.0,-5.0,4.0,-1.0
2017-08-19,1074068,S,10.0,156.0,153.0,-3.0,2.0,-1.0
2017-08-19,1074381,M,34.0,480.0,465.0,-15.0,14.0,-1.0
2017-08-19,1074430,L,10.0,216.0,211.0,-5.0,4.0,-1.0
2017-08-19,1074701,S,16.0,149.0,147.0,-2.0,1.0,-1.0
2017-08-19,1075263,S,31.0,114.0,103.0,-11.0,10.0,-1.0
2017-08-20,1070304,L,14.0,-476.0,-478.0,-2.0,1.0,-1.0
2017-08-20,1070584,M,75.0,-666.0,-670.0,-4.0,3.0,-1.0
2017-08-20,1071349,M,31.0,-711.0,-711.0,0.0,1.0,1.0
2017-08-20,1072024,L,31.0,-582.0,-584.0,-2.0,1.0,-1.0
2017-08-20,1072043,M,18.0,-443.0,-445.0,-2.0,1.0,-1.0
2017-08-20,1072217,M,10.0,-603.0,-604.0,-1.0,2.0,1.0
2017-08-20,1072234,M,54.0,-318.0,-320.0,-2.0,1.0,-1.0
2017-08-20,1072430,XL,2.0,-193.0,-193.0,0.0,1.0,1.0
2017-08-20,1072500,L,31.0,-475.0,-480.0,-5.0,4.0,-1.0
2017-08-20,1072537,L,2.0,-309.0,-311.0,-2.0,1.0,-1.0
2017-08-20,1072602,S,52.0,-170.0,-170.0,0.0,1.0,1.0
2017-08-20,1072949,S,2.0,78.0,77.0,-1.0,2.0,1.0
2017-08-20,1073182,S,14.0,10.0,9.0,-1.0,0.0,-1.0
2017-08-20,1073264,M,83.0,225.0,223.0,-2.0,1.0,-1.0
2017-08-20,1073357,L,13.0,123.0,122.0,-1.0,2.0,1.0
2017-08-20,1073439,XL,52.0,433.0,431.0,-2.0,1.0,-1.0
2017-08-20,1073471,XL,19.0,150.0,150.0,0.0,1.0,1.0
2017-08-20,1073742,L,52.0,13.0,11.0,-2.0,1.0,-1.0
2017-08-20,1073991,M,30.0,206.0,206.0,0.0,-1.0,-1.0
2017-08-20,1074011,XS,4.0,168.0,166.0,-2.0,1.0,-1.0
2017-08-20,1074078,XS,31.0,191.0,189.0,-2.0,1.0,-1.0
2017-08-20,1074313,S,75.0,31.0,28.0,-3.0,2.0,-1.0
2017-08-20,1074314,L,41.0,214.0,211.0,-3.0,2.0,-1.0
2017-08-20,1074495,M,77.0,412.0,407.0,-5.0,4.0,-1.0
